season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,10,21,Rice,ARS,Midfielder,6.59,13,-6.41,6.41
2025-2026,10,328,Sessegnon,FUL,Midfielder,8.25,14,-5.75,5.75
2025-2026,10,694,Mukiele,SUN,Defender,6.56,1,5.56,5.56
2025-2026,10,241,Caicedo,CHE,Midfielder,5.18,10,-4.82,4.82
2025-2026,10,585,Bentancur,TOT,Midfielder,4.466666666666667,0,4.466666666666667,4.466666666666667
2025-2026,10,169,Gomez,BHA,Midfielder,11.79,16,-4.210000000000001,4.210000000000001
2025-2026,10,457,Casemiro,MUN,Midfielder,8.096666666666666,12,-3.903333333333334,3.903333333333334
2025-2026,10,119,Mbeumo,MUN,Midfielder,5.623333333333333,2,3.623333333333333,3.623333333333333
2025-2026,10,236,Neto,CHE,Midfielder,6.496666666666667,3,3.496666666666667,3.496666666666667
2025-2026,10,272,Lerma,CRY,Midfielder,6.523333333333333,10,-3.4766666666666666,3.4766666666666666
2025-2026,10,8,J.Timber,ARS,Defender,2.53,6,-3.47,3.47
2025-2026,10,226,Chalobah,CHE,Defender,10.46,7,3.460000000000001,3.460000000000001
2025-2026,10,489,J.Murphy,NEW,Midfielder,4.556666666666667,8,-3.4433333333333334,3.4433333333333334
2025-2026,10,673,J.Palhinha,TOT,Midfielder,7.016666666666667,4,3.0166666666666666,3.0166666666666666
2025-2026,10,233,Acheampong,CHE,Defender,2.973333333333333,0,2.973333333333333,2.973333333333333
2025-2026,10,228,Gusto,CHE,Defender,3.07,6,-2.93,2.93
2025-2026,10,348,Rodon,LEE,Defender,3.8433333333333333,1,2.8433333333333333,2.8433333333333333
2025-2026,10,417,Cherki,MCI,Midfielder,7.166666666666667,10,-2.833333333333333,2.833333333333333
2025-2026,10,575,Van de Ven,TOT,Defender,4.823333333333333,2,2.8233333333333333,2.8233333333333333
2025-2026,10,631,Agbadou,WOL,Defender,-0.20666666666666667,-3,2.7933333333333334,2.7933333333333334
2025-2026,10,526,Igor Jesus,NFO,Forward,2.3966666666666665,5,-2.6033333333333335,2.6033333333333335
2025-2026,10,634,Mosquera,WOL,Defender,-0.43,-3,2.57,2.57
2025-2026,10,100,Kroupi.Jr,BOU,Forward,4.47,2,2.4699999999999998,2.4699999999999998
2025-2026,10,670,Roefs,SUN,Goalkeeper,4.45,2,2.45,2.45
2025-2026,10,387,Szoboszlai,LIV,Midfielder,4.406666666666666,2,2.4066666666666663,2.4066666666666663
2025-2026,10,381,M.Salah,LIV,Midfielder,7.6866666666666665,10,-2.3133333333333335,2.3133333333333335
2025-2026,10,225,James,CHE,Defender,9.22,7,2.2200000000000006,2.2200000000000006
2025-2026,10,430,Haaland,MCI,Forward,10.796666666666667,13,-2.203333333333333,2.203333333333333
2025-2026,10,553,Talbi,SUN,Midfielder,3.2,1,2.2,2.2
2025-2026,10,716,Savona,NFO,Defender,4.883333333333334,7,-2.1166666666666663,2.1166666666666663
2025-2026,10,708,M.Fernandes,WHU,Midfielder,4.91,7,-2.09,2.09
2025-2026,10,450,Cunha,MUN,Midfielder,6.056666666666667,4,2.0566666666666666,2.0566666666666666
2025-2026,10,532,Hume,SUN,Defender,3.026666666666667,1,2.026666666666667,2.026666666666667
2025-2026,10,475,Botman,NEW,Defender,0.9833333333333333,-1,1.9833333333333334,1.9833333333333334
2025-2026,10,442,Maguire,MUN,Defender,1.9633333333333334,0,1.9633333333333334,1.9633333333333334
2025-2026,10,20,Trossard,ARS,Midfielder,7.943333333333333,6,1.9433333333333334,1.9433333333333334
2025-2026,10,570,Danso,TOT,Defender,1.9333333333333333,0,1.9333333333333333,1.9333333333333333
2025-2026,10,187,Walker,BUR,Defender,2.9266666666666667,1,1.9266666666666667,1.9266666666666667
2025-2026,10,173,Wieffer,BHA,Midfielder,8.183333333333334,10,-1.8166666666666664,1.8166666666666664
2025-2026,10,488,Bruno G.,NEW,Midfielder,5.783333333333333,4,1.7833333333333332,1.7833333333333332
2025-2026,10,337,Raúl,FUL,Forward,6.756666666666667,5,1.7566666666666668,1.7566666666666668
2025-2026,10,36,Cash,AVL,Defender,1.7433333333333334,0,1.7433333333333334,1.7433333333333334
2025-2026,10,683,Alderete,SUN,Defender,1.68,0,1.68,1.68
2025-2026,10,373,Virgil,LIV,Defender,6.66,5,1.6600000000000001,1.6600000000000001
2025-2026,10,384,Gakpo,LIV,Midfielder,1.36,3,-1.64,1.64
2025-2026,10,522,Yates,NFO,Midfielder,3.3833333333333333,5,-1.6166666666666667,1.6166666666666667
2025-2026,10,160,Minteh,BHA,Midfielder,7.44,9,-1.5599999999999996,1.5599999999999996
2025-2026,10,215,Flemming,BUR,Forward,2.55,1,1.5499999999999998,1.5499999999999998
2025-2026,10,224,Cucurella,CHE,Defender,5.48,7,-1.5199999999999996,1.5199999999999996
2025-2026,10,260,Guéhi,CRY,Defender,8.5,10,-1.5,1.5
2025-2026,10,50,Buendía,AVL,Midfielder,1.4766666666666666,0,1.4766666666666666,1.4766666666666666
2025-2026,10,612,L.Paquetá,WHU,Midfielder,7.533333333333333,9,-1.4666666666666668,1.4666666666666668
2025-2026,10,90,Scott,BOU,Midfielder,3.5433333333333334,5,-1.4566666666666666,1.4566666666666666
2025-2026,10,371,Kerkez,LIV,Defender,1.37,0,1.37,1.37
2025-2026,10,390,Gravenberch,LIV,Midfielder,9.636666666666667,11,-1.3633333333333333,1.3633333333333333
2025-2026,10,329,Wilson,FUL,Midfielder,8.653333333333334,10,-1.3466666666666658,1.3466666666666658
2025-2026,10,335,King,FUL,Midfielder,1.69,3,-1.31,1.31
2025-2026,10,332,Lukić,FUL,Midfielder,1.31,0,1.31,1.31
2025-2026,10,192,Hartman,BUR,Defender,2.3,1,1.2999999999999998,1.2999999999999998
2025-2026,10,668,Xhaka,SUN,Midfielder,8.276666666666667,7,1.2766666666666673,1.2766666666666673
2025-2026,10,593,P.M.Sarr,TOT,Midfielder,2.73,4,-1.27,1.27
2025-2026,10,220,Sánchez,CHE,Goalkeeper,7.256666666666667,6,1.2566666666666668,1.2566666666666668
2025-2026,10,16,Saka,ARS,Midfielder,1.7533333333333334,3,-1.2466666666666666,1.2466666666666666
2025-2026,10,515,Gibbs-White,NFO,Midfielder,6.76,8,-1.2400000000000002,1.2400000000000002
2025-2026,10,449,B.Fernandes,MUN,Midfielder,6.223333333333334,5,1.2233333333333336,1.2233333333333336
2025-2026,10,374,Konaté,LIV,Defender,9.213333333333333,8,1.213333333333333,1.213333333333333
2025-2026,10,257,Lacroix,CRY,Defender,6.793333333333333,8,-1.206666666666667,1.206666666666667
2025-2026,10,648,Munetsi,WOL,Midfielder,2.8133333333333335,4,-1.1866666666666665,1.1866666666666665
2025-2026,10,84,Tavernier,BOU,Midfielder,3.18,2,1.1800000000000002,1.1800000000000002
2025-2026,10,151,Van Hecke,BHA,Defender,5.82,7,-1.1799999999999997,1.1799999999999997
2025-2026,10,106,Collins,BRE,Defender,1.1733333333333333,0,1.1733333333333333,1.1733333333333333
2025-2026,10,712,Yeremy,CRY,Midfielder,1.8266666666666667,3,-1.1733333333333333,1.1733333333333333
2025-2026,10,551,Rigg,SUN,Midfielder,1.1366666666666667,0,1.1366666666666667,1.1366666666666667
2025-2026,10,6,Saliba,ARS,Defender,4.886666666666667,6,-1.1133333333333333,1.1133333333333333
2025-2026,10,452,Amad,MUN,Midfielder,10.103333333333333,9,1.1033333333333335,1.1033333333333335
2025-2026,10,253,Henderson,CRY,Goalkeeper,4.8966666666666665,6,-1.1033333333333335,1.1033333333333335
2025-2026,10,82,Semenyo,BOU,Midfielder,0.9,2,-1.1,1.1
2025-2026,10,470,Dúbravka,BUR,Goalkeeper,3.0966666666666667,2,1.0966666666666667,1.0966666666666667
2025-2026,10,372,Robertson,LIV,Defender,6.96,8,-1.04,1.04
2025-2026,10,47,Rogers,AVL,Midfielder,2.0366666666666666,1,1.0366666666666666,1.0366666666666666
2025-2026,10,621,Irving,WHU,Midfielder,1.03,0,1.03,1.03
2025-2026,10,53,Malen,AVL,Midfielder,2.01,1,1.0099999999999998,1.0099999999999998
2025-2026,10,344,Bijol,LEE,Defender,2.0033333333333334,1,1.0033333333333334,1.0033333333333334
2025-2026,10,205,Cullen,BUR,Midfielder,1.9966666666666666,1,0.9966666666666666,0.9966666666666666
2025-2026,10,610,Wan-Bissaka,WHU,Defender,6.01,7,-0.9900000000000002,0.9900000000000002
2025-2026,10,321,J.Cuenca,FUL,Defender,0.9833333333333333,0,0.9833333333333333,0.9833333333333333
2025-2026,10,493,Longstaff,LEE,Midfielder,1.9566666666666668,1,0.9566666666666668,0.9566666666666668
2025-2026,10,97,Evanilson,BOU,Forward,0.043333333333333335,1,-0.9566666666666667,0.9566666666666667
2025-2026,10,385,Chiesa,LIV,Midfielder,0.9166666666666666,0,0.9166666666666666,0.9166666666666666
2025-2026,10,603,Diouf,WHU,Defender,1.1,2,-0.8999999999999999,0.8999999999999999
2025-2026,10,478,Trippier,NEW,Defender,0.8966666666666666,0,0.8966666666666666,0.8966666666666666
2025-2026,10,411,O’Reilly,MCI,Defender,7.11,8,-0.8899999999999997,0.8899999999999997
2025-2026,10,574,Udogie,TOT,Defender,0.11333333333333333,1,-0.8866666666666667,0.8866666666666667
2025-2026,10,706,Justin,LEE,Defender,0.11333333333333333,1,-0.8866666666666667,0.8866666666666667
2025-2026,10,573,Spence,TOT,Defender,2.85,2,0.8500000000000001,0.8500000000000001
2025-2026,10,7,Calafiori,ARS,Defender,5.18,6,-0.8200000000000003,0.8200000000000003
2025-2026,10,733,Lammens,MUN,Goalkeeper,1.8133333333333332,1,0.8133333333333332,0.8133333333333332
2025-2026,10,552,Sadiki,SUN,Midfielder,3.81,3,0.81,0.81
2025-2026,10,623,Potts,WHU,Midfielder,1.19,2,-0.81,0.81
2025-2026,10,87,Christie,BOU,Midfielder,1.81,1,0.81,0.81
2025-2026,10,660,Stach,LEE,Midfielder,0.19666666666666666,1,-0.8033333333333333,0.8033333333333333
2025-2026,10,26,Zubimendi,ARS,Midfielder,2.1966666666666668,3,-0.8033333333333332,0.8033333333333332
2025-2026,10,636,S.Bueno,WOL,Defender,1.1966666666666668,2,-0.8033333333333332,0.8033333333333332
2025-2026,10,191,Estève,BUR,Defender,1.8,1,0.8,0.8
2025-2026,10,569,Romero,TOT,Defender,0.20666666666666667,1,-0.7933333333333333,0.7933333333333333
2025-2026,10,644,Bellegarde,WOL,Midfielder,1.2166666666666666,2,-0.7833333333333334,0.7833333333333334
2025-2026,10,375,Bradley,LIV,Defender,6.78,6,0.7800000000000002,0.7800000000000002
2025-2026,10,565,Vicario,TOT,Goalkeeper,3.2266666666666666,4,-0.7733333333333334,0.7733333333333334
2025-2026,10,440,Dalot,MUN,Defender,1.77,1,0.77,0.77
2025-2026,10,108,Ajer,BRE,Defender,1.7466666666666666,1,0.7466666666666666,0.7466666666666666
2025-2026,10,735,Traoré,SUN,Midfielder,2.7266666666666666,2,0.7266666666666666,0.7266666666666666
2025-2026,10,271,Kamada,CRY,Midfielder,4.273333333333333,5,-0.7266666666666666,0.7266666666666666
2025-2026,10,671,Wilson,WHU,Forward,2.7266666666666666,2,0.7266666666666666,0.7266666666666666
2025-2026,10,588,Odobert,TOT,Midfielder,0.27666666666666667,1,-0.7233333333333334,0.7233333333333334
2025-2026,10,624,Bowen,WHU,Forward,2.723333333333333,2,0.7233333333333332,0.7233333333333332
2025-2026,10,469,Pope,NEW,Goalkeeper,2.2933333333333334,3,-0.7066666666666666,0.7066666666666666
2025-2026,10,261,Richards,CRY,Defender,5.303333333333334,6,-0.6966666666666663,0.6966666666666663
2025-2026,10,722,Florentino,BUR,Midfielder,2.69,2,0.69,0.69
2025-2026,10,342,Bogle,LEE,Defender,0.31333333333333335,1,-0.6866666666666666,0.6866666666666666
2025-2026,10,166,Ayari,BHA,Midfielder,2.316666666666667,3,-0.6833333333333331,0.6833333333333331
2025-2026,10,237,Enzo,CHE,Midfielder,1.32,2,-0.6799999999999999,0.6799999999999999
2025-2026,10,600,Areola,WHU,Goalkeeper,2.3333333333333335,3,-0.6666666666666665,0.6666666666666665
2025-2026,10,1,Raya,ARS,Goalkeeper,5.336666666666667,6,-0.6633333333333331,0.6633333333333331
2025-2026,10,721,Milosavljević,BOU,Defender,0.66,0,0.66,0.66
2025-2026,10,25,Nwaneri,ARS,Midfielder,0.34,1,-0.6599999999999999,0.6599999999999999
2025-2026,10,453,Garnacho,CHE,Midfielder,2.3433333333333333,3,-0.6566666666666667,0.6566666666666667
2025-2026,10,423,N.Gonzalez,MCI,Midfielder,3.3433333333333333,4,-0.6566666666666667,0.6566666666666667
2025-2026,10,10,Lewis-Skelly,ARS,Defender,0.35,1,-0.65,0.65
2025-2026,10,38,Konsa,AVL,Defender,1.65,1,0.6499999999999999,0.6499999999999999
2025-2026,10,158,Georginio,BHA,Midfielder,2.3533333333333335,3,-0.6466666666666665,0.6466666666666665
2025-2026,10,506,Murillo,NFO,Defender,2.3566666666666665,3,-0.6433333333333335,0.6433333333333335
2025-2026,10,447,Heaven,MUN,Defender,0.6366666666666667,0,0.6366666666666667,0.6366666666666667
2025-2026,10,101,Kelleher,BRE,Goalkeeper,1.6166666666666667,1,0.6166666666666667,0.6166666666666667
2025-2026,10,499,Isak,LIV,Forward,0.6166666666666667,0,0.6166666666666667,0.6166666666666667
2025-2026,10,110,Kayode,BRE,Defender,1.6133333333333333,1,0.6133333333333333,0.6133333333333333
2025-2026,10,167,Baleba,BHA,Midfielder,2.39,3,-0.6099999999999999,0.6099999999999999
2025-2026,10,441,Dorgu,MUN,Defender,0.3933333333333333,1,-0.6066666666666667,0.6066666666666667
2025-2026,10,541,Reinildo,SUN,Defender,2.6033333333333335,2,0.6033333333333335,0.6033333333333335
2025-2026,10,77,Hill,BOU,Defender,0.6033333333333334,0,0.6033333333333334,0.6033333333333334
2025-2026,10,665,Perri,LEE,Goalkeeper,1.4,2,-0.6000000000000001,0.6000000000000001
2025-2026,10,19,Martinelli,ARS,Midfielder,0.5966666666666667,0,0.5966666666666667,0.5966666666666667
2025-2026,10,81,Kluivert,BOU,Midfielder,0.5933333333333334,0,0.5933333333333334,0.5933333333333334
2025-2026,10,86,Brooks,BOU,Midfielder,1.41,2,-0.5900000000000001,0.5900000000000001
2025-2026,10,139,Verbruggen,BHA,Goalkeeper,6.59,6,0.5899999999999999,0.5899999999999999
2025-2026,10,295,Keane,EVE,Defender,3.4166666666666665,4,-0.5833333333333335,0.5833333333333335
2025-2026,10,714,Woltemade,NEW,Forward,1.5833333333333333,1,0.5833333333333333,0.5833333333333333
2025-2026,10,697,Adli,BOU,Midfielder,0.5733333333333334,0,0.5733333333333334,0.5733333333333334
2025-2026,10,455,Mount,MUN,Midfielder,0.5633333333333334,0,0.5633333333333334,0.5633333333333334
2025-2026,10,113,Van den Berg,BRE,Defender,2.453333333333333,3,-0.5466666666666669,0.5466666666666669
2025-2026,10,444,Yoro,MUN,Defender,0.4533333333333333,1,-0.5466666666666666,0.5466666666666666
2025-2026,10,317,Andersen,FUL,Defender,5.463333333333333,6,-0.5366666666666671,0.5366666666666671
2025-2026,10,252,Marc Guiu,CHE,Forward,0.53,0,0.53,0.53
2025-2026,10,391,Gannon-Doak,BOU,Midfielder,0.47333333333333333,1,-0.5266666666666666,0.5266666666666666
2025-2026,10,606,Mavropanos,WHU,Defender,0.5133333333333333,0,0.5133333333333333,0.5133333333333333
2025-2026,10,301,Alcaraz,EVE,Midfielder,0.5133333333333333,0,0.5133333333333333,0.5133333333333333
2025-2026,10,273,Wharton,CRY,Midfielder,0.49666666666666665,0,0.49666666666666665,0.49666666666666665
2025-2026,10,41,Pau,AVL,Defender,1.4966666666666666,1,0.4966666666666666,0.4966666666666666
2025-2026,10,266,Eze,ARS,Midfielder,2.513333333333333,3,-0.4866666666666668,0.4866666666666668
2025-2026,10,330,Berge,FUL,Midfielder,5.48,5,0.4800000000000004,0.4800000000000004
2025-2026,10,403,Gvardiol,MCI,Defender,1.53,2,-0.47,0.47
2025-2026,10,582,Kudus,TOT,Midfielder,1.4533333333333334,1,0.45333333333333337,0.45333333333333337
2025-2026,10,605,Kilman,WHU,Defender,2.453333333333333,2,0.45333333333333314,0.45333333333333314
2025-2026,10,618,G.Rodriguez,WHU,Midfielder,0.45,0,0.45,0.45
2025-2026,10,731,Kevin,FUL,Midfielder,2.5533333333333332,3,-0.44666666666666677,0.44666666666666677
2025-2026,10,5,Gabriel,ARS,Defender,11.566666666666666,12,-0.43333333333333357,0.43333333333333357
2025-2026,10,217,Foster,BUR,Forward,0.43333333333333335,0,0.43333333333333335,0.43333333333333335
2025-2026,10,676,Ugochukwu,BUR,Midfielder,2.433333333333333,2,0.4333333333333331,0.4333333333333331
2025-2026,10,713,A.Jimenez,BOU,Defender,1.4266666666666667,1,0.42666666666666675,0.42666666666666675
2025-2026,10,85,Adams,BOU,Midfielder,7.58,8,-0.41999999999999993,0.41999999999999993
2025-2026,10,643,André,WOL,Midfielder,1.42,1,0.41999999999999993,0.41999999999999993
2025-2026,10,695,Tchatchoua,WOL,Defender,0.4166666666666667,0,0.4166666666666667,0.4166666666666667
2025-2026,10,319,Castagne,FUL,Defender,0.41,0,0.41,0.41
2025-2026,10,436,De Ligt,MUN,Defender,0.5966666666666667,1,-0.4033333333333333,0.4033333333333333
2025-2026,10,698,Okafor,LEE,Midfielder,1.6,2,-0.3999999999999999,0.3999999999999999
2025-2026,10,517,Anderson,NFO,Midfielder,3.6033333333333335,4,-0.3966666666666665,0.3966666666666665
2025-2026,10,586,Bergvall,TOT,Midfielder,1.3933333333333333,1,0.3933333333333333,0.3933333333333333
2025-2026,10,727,Chukwueze,FUL,Midfielder,0.61,1,-0.39,0.39
2025-2026,10,121,Damsgaard,BRE,Midfielder,1.6133333333333333,2,-0.3866666666666667,0.3866666666666667
2025-2026,10,83,O.Dango,BRE,Midfielder,1.6133333333333333,2,-0.3866666666666667,0.3866666666666667
2025-2026,10,613,Souček,WHU,Midfielder,6.38,6,0.3799999999999999,0.3799999999999999
2025-2026,10,684,Thiaw,NEW,Defender,1.3766666666666667,1,0.3766666666666667,0.3766666666666667
2025-2026,10,314,Leno,FUL,Goalkeeper,7.373333333333333,7,0.3733333333333331,0.3733333333333331
2025-2026,10,283,Mateta,CRY,Forward,8.633333333333333,9,-0.36666666666666714,0.36666666666666714
2025-2026,10,633,H.Bueno,WOL,Defender,1.3633333333333333,1,0.3633333333333333,0.3633333333333333
2025-2026,10,299,Ndiaye,EVE,Midfielder,6.636666666666667,7,-0.3633333333333333,0.3633333333333333
2025-2026,10,584,Tel,TOT,Midfielder,0.3566666666666667,0,0.3566666666666667,0.3566666666666667
2025-2026,10,497,L.Miley,NEW,Midfielder,0.35333333333333333,0,0.35333333333333333,0.35333333333333333
2025-2026,10,408,Rúben,MCI,Defender,2.35,2,0.3500000000000001,0.3500000000000001
2025-2026,10,419,Grealish,EVE,Midfielder,1.65,2,-0.3500000000000001,0.3500000000000001
2025-2026,10,302,Gana,EVE,Midfielder,3.66,4,-0.33999999999999986,0.33999999999999986
2025-2026,10,615,Summerville,WHU,Midfielder,1.67,2,-0.33000000000000007,0.33000000000000007
2025-2026,10,549,Neil,SUN,Midfielder,0.32666666666666666,0,0.32666666666666666,0.32666666666666666
2025-2026,10,407,Matheus N.,MCI,Defender,1.68,2,-0.32000000000000006,0.32000000000000006
2025-2026,10,88,Cook,BOU,Midfielder,1.32,1,0.32000000000000006,0.32000000000000006
2025-2026,10,663,J.Arias,WOL,Midfielder,1.3133333333333332,1,0.31333333333333324,0.31333333333333324
2025-2026,10,37,Digne,AVL,Defender,1.31,1,0.31000000000000005,0.31000000000000005
2025-2026,10,560,Isidor,SUN,Forward,2.31,2,0.31000000000000005,0.31000000000000005
2025-2026,10,120,Schade,BRE,Midfielder,1.31,1,0.31000000000000005,0.31000000000000005
2025-2026,10,136,Thiago,BRE,Forward,1.69,2,-0.31000000000000005,0.31000000000000005
2025-2026,10,232,Tosin,CHE,Defender,1.31,1,0.31000000000000005,0.31000000000000005
2025-2026,10,181,Kostoulas,BHA,Forward,0.6933333333333334,1,-0.30666666666666664,0.30666666666666664
2025-2026,10,646,Gomes,WOL,Midfielder,1.3033333333333332,1,0.30333333333333323,0.30333333333333323
2025-2026,10,242,Dewsbury-Hall,EVE,Midfielder,1.7,2,-0.30000000000000004,0.30000000000000004
2025-2026,10,238,Estêvão,CHE,Midfielder,0.7,1,-0.30000000000000004,0.30000000000000004
2025-2026,10,427,Reijnders,MCI,Midfielder,0.7,1,-0.30000000000000004,0.30000000000000004
2025-2026,10,724,Geertruida,SUN,Defender,1.7033333333333334,2,-0.29666666666666663,0.29666666666666663
2025-2026,10,256,Muñoz,CRY,Defender,6.283333333333333,6,0.2833333333333332,0.2833333333333332
2025-2026,10,67,Petrović,BOU,Goalkeeper,2.283333333333333,2,0.2833333333333332,0.2833333333333332
2025-2026,10,608,Scarles,WHU,Defender,0.2733333333333333,0,0.2733333333333333,0.2733333333333333
2025-2026,10,424,Bobb,MCI,Midfielder,0.2733333333333333,0,0.2733333333333333,0.2733333333333333
2025-2026,10,476,Burn,NEW,Defender,1.2666666666666666,1,0.2666666666666666,0.2666666666666666
2025-2026,10,358,Tanaka,LEE,Midfielder,2.263333333333333,2,0.2633333333333332,0.2633333333333332
2025-2026,10,353,James,LEE,Midfielder,1.26,1,0.26,0.26
2025-2026,10,320,Diop,FUL,Defender,0.25666666666666665,0,0.25666666666666665,0.25666666666666665
2025-2026,10,568,Pedro Porro,TOT,Defender,1.7433333333333334,2,-0.2566666666666666,0.2566666666666666
2025-2026,10,717,Xavi,TOT,Midfielder,2.7466666666666666,3,-0.2533333333333334,0.2533333333333334
2025-2026,10,500,Osula,NEW,Forward,0.7533333333333333,1,-0.2466666666666667,0.2466666666666667
2025-2026,10,491,Tonali,NEW,Midfielder,1.7533333333333334,2,-0.2466666666666666,0.2466666666666666
2025-2026,10,416,Bernardo,MCI,Midfielder,1.7566666666666666,2,-0.2433333333333334,0.2433333333333334
2025-2026,10,331,Cairney,FUL,Midfielder,0.76,1,-0.24,0.24
2025-2026,10,267,Sarr,CRY,Midfielder,2.763333333333333,3,-0.2366666666666668,0.2366666666666668
2025-2026,10,209,Laurent,BUR,Midfielder,1.7666666666666666,2,-0.2333333333333334,0.2333333333333334
2025-2026,10,304,Iroegbunam,EVE,Midfielder,0.77,1,-0.22999999999999998,0.22999999999999998
2025-2026,10,709,Krejčí,WOL,Defender,0.7733333333333333,1,-0.22666666666666668,0.22666666666666668
2025-2026,10,202,Bruun Larsen,BUR,Midfielder,0.7733333333333333,1,-0.22666666666666668,0.22666666666666668
2025-2026,10,388,C.Jones,LIV,Midfielder,0.22666666666666666,0,0.22666666666666666,0.22666666666666666
2025-2026,10,370,Frimpong,LIV,Defender,0.21666666666666667,0,0.21666666666666667,0.21666666666666667
2025-2026,10,609,Todibo,WHU,Defender,4.21,4,0.20999999999999996,0.20999999999999996
2025-2026,10,413,Marmoush,MCI,Midfielder,1.2066666666666668,1,0.20666666666666678,0.20666666666666678
2025-2026,10,249,João Pedro,CHE,Forward,8.796666666666667,9,-0.20333333333333314,0.20333333333333314
2025-2026,10,580,Johnson,TOT,Midfielder,1.1966666666666668,1,0.19666666666666677,0.19666666666666677
2025-2026,10,125,Janelt,BRE,Midfielder,1.1966666666666668,1,0.19666666666666677,0.19666666666666677
2025-2026,10,382,Wirtz,LIV,Midfielder,1.1933333333333334,1,0.19333333333333336,0.19333333333333336
2025-2026,10,198,Tuanzebe,BUR,Defender,2.8133333333333335,3,-0.18666666666666654,0.18666666666666654
2025-2026,10,170,Milner,BHA,Midfielder,0.18,0,0.18,0.18
2025-2026,10,54,McGinn,AVL,Midfielder,0.8266666666666667,1,-0.17333333333333334,0.17333333333333334
2025-2026,10,707,Dibling,EVE,Midfielder,0.17,0,0.17,0.17
2025-2026,10,654,Strand Larsen,WOL,Forward,1.83,2,-0.16999999999999993,0.16999999999999993
2025-2026,10,414,Foden,MCI,Midfielder,3.8366666666666664,4,-0.16333333333333355,0.16333333333333355
2025-2026,10,244,Lavia,CHE,Midfielder,0.84,1,-0.16000000000000003,0.16000000000000003
2025-2026,10,718,S.Magassa,WHU,Midfielder,0.15333333333333332,0,0.15333333333333332,0.15333333333333332
2025-2026,10,736,Donnarumma,MCI,Goalkeeper,1.8466666666666667,2,-0.15333333333333332,0.15333333333333332
2025-2026,10,443,Shaw,MUN,Defender,0.85,1,-0.15000000000000002,0.15000000000000002
2025-2026,10,597,Richarlison,TOT,Forward,0.85,1,-0.15000000000000002,0.15000000000000002
2025-2026,10,405,Aké,MCI,Defender,0.15,0,0.15,0.15
2025-2026,10,485,Gordon,NEW,Midfielder,1.1466666666666667,1,0.14666666666666672,0.14666666666666672
2025-2026,10,516,Hudson-Odoi,NFO,Midfielder,1.8533333333333333,2,-0.14666666666666672,0.14666666666666672
2025-2026,10,59,Onana,AVL,Midfielder,0.8533333333333334,1,-0.1466666666666666,0.1466666666666666
2025-2026,10,32,Martinez,AVL,Goalkeeper,1.1433333333333333,1,0.1433333333333333,0.1433333333333333
2025-2026,10,352,Harrison,LEE,Midfielder,1.1433333333333333,1,0.1433333333333333,0.1433333333333333
2025-2026,10,180,Tzimas,BHA,Forward,0.86,1,-0.14,0.14
2025-2026,10,178,Welbeck,BHA,Forward,5.86,6,-0.13999999999999968,0.13999999999999968
2025-2026,10,291,Tarkowski,EVE,Defender,1.8633333333333333,2,-0.13666666666666671,0.13666666666666671
2025-2026,10,324,Iwobi,FUL,Midfielder,3.1366666666666667,3,0.13666666666666671,0.13666666666666671
2025-2026,10,418,Doku,MCI,Midfielder,1.8666666666666667,2,-0.1333333333333333,0.1333333333333333
2025-2026,10,239,Gittens,CHE,Midfielder,0.8666666666666667,1,-0.1333333333333333,0.1333333333333333
2025-2026,10,686,Ngumoha,LIV,Midfielder,0.13,0,0.13,0.13
2025-2026,10,661,Ekitiké,LIV,Forward,1.87,2,-0.1299999999999999,0.1299999999999999
2025-2026,10,343,Struijk,LEE,Defender,0.12666666666666668,0,0.12666666666666668,0.12666666666666668
2025-2026,10,200,Anthony,BUR,Midfielder,1.88,2,-0.1200000000000001,0.1200000000000001
2025-2026,10,626,Marshall,WHU,Forward,0.12,0,0.12,0.12
2025-2026,10,681,Šeško,MUN,Forward,1.8833333333333333,2,-0.1166666666666667,0.1166666666666667
2025-2026,10,72,Senesi,BOU,Defender,2.8833333333333333,3,-0.1166666666666667,0.1166666666666667
2025-2026,10,124,Henderson,BRE,Midfielder,0.8833333333333333,1,-0.1166666666666667,0.1166666666666667
2025-2026,10,659,Walker-Peters,WHU,Defender,0.8833333333333333,1,-0.1166666666666667,0.1166666666666667
