season,gameweek,id,player_name,team_short,position,predicted_points,actual_points,error,abs_error
2025-2026,8,691,Calvert-Lewin,LEE,Forward,1.8633333333333333,2,-0.13666666666666671,0.13666666666666671
2025-2026,8,736,Donnarumma,MCI,Goalkeeper,5.863333333333333,6,-0.13666666666666671,0.13666666666666671
2025-2026,8,1,Raya,ARS,Goalkeeper,6.136666666666667,6,0.13666666666666671,0.13666666666666671
2025-2026,8,632,Doherty,WOL,Defender,1.87,2,-0.1299999999999999,0.1299999999999999
2025-2026,8,416,Bernardo,MCI,Midfielder,0.8733333333333333,1,-0.1266666666666667,0.1266666666666667
2025-2026,8,610,Wan-Bissaka,WHU,Defender,1.1233333333333333,1,0.1233333333333333,0.1233333333333333
2025-2026,8,55,Barkley,AVL,Midfielder,1.1233333333333333,1,0.1233333333333333,0.1233333333333333
2025-2026,8,626,Marshall,WHU,Forward,1.1233333333333333,1,0.1233333333333333,0.1233333333333333
2025-2026,8,430,Haaland,MCI,Forward,13.123333333333333,13,0.12333333333333307,0.12333333333333307
2025-2026,8,410,Lewis,MCI,Defender,1.12,1,0.1200000000000001,0.1200000000000001
2025-2026,8,316,Robinson,FUL,Defender,0.12,0,0.12,0.12
2025-2026,8,686,Ngumoha,LIV,Midfielder,0.12,0,0.12,0.12
2025-2026,8,677,Guessand,AVL,Midfielder,2.1166666666666667,2,0.1166666666666667,0.1166666666666667
2025-2026,8,342,Bogle,LEE,Defender,1.1166666666666667,1,0.1166666666666667,0.1166666666666667
2025-2026,8,331,Cairney,FUL,Midfielder,1.8833333333333333,2,-0.1166666666666667,0.1166666666666667
2025-2026,8,421,Rodrigo,MCI,Midfielder,0.11333333333333333,0,0.11333333333333333,0.11333333333333333
2025-2026,8,682,Møller Wolfe,WOL,Defender,0.11333333333333333,0,0.11333333333333333,0.11333333333333333
2025-2026,8,24,Nørgaard,ARS,Midfielder,1.1066666666666667,1,0.10666666666666669,0.10666666666666669
2025-2026,8,249,João Pedro,CHE,Forward,1.9,2,-0.10000000000000009,0.10000000000000009
2025-2026,8,190,Ekdal,BUR,Defender,0.1,0,0.1,0.1
2025-2026,8,370,Frimpong,LIV,Defender,1.0966666666666667,1,0.09666666666666668,0.09666666666666668
2025-2026,8,81,Kluivert,BOU,Midfielder,1.9033333333333333,2,-0.09666666666666668,0.09666666666666668
2025-2026,8,372,Robertson,LIV,Defender,0.09666666666666666,0,0.09666666666666666,0.09666666666666666
2025-2026,8,200,Anthony,BUR,Midfielder,1.9066666666666667,2,-0.09333333333333327,0.09333333333333327
2025-2026,8,317,Andersen,FUL,Defender,0.91,1,-0.08999999999999997,0.08999999999999997
2025-2026,8,202,Bruun Larsen,BUR,Midfielder,1.0833333333333333,1,0.08333333333333326,0.08333333333333326
2025-2026,8,638,Hoever,WOL,Defender,1.0833333333333333,1,0.08333333333333326,0.08333333333333326
2025-2026,8,353,James,LEE,Midfielder,1.08,1,0.08000000000000007,0.08000000000000007
2025-2026,8,615,Summerville,WHU,Midfielder,0.9266666666666666,1,-0.07333333333333336,0.07333333333333336
2025-2026,8,697,Adli,BOU,Midfielder,0.9266666666666666,1,-0.07333333333333336,0.07333333333333336
2025-2026,8,588,Odobert,TOT,Midfielder,1.93,2,-0.07000000000000006,0.07000000000000006
2025-2026,8,457,Casemiro,MUN,Midfielder,0.07,0,0.07,0.07
2025-2026,8,310,Barry,EVE,Forward,0.93,1,-0.06999999999999995,0.06999999999999995
2025-2026,8,466,Zirkzee,MUN,Forward,0.06666666666666667,0,0.06666666666666667,0.06666666666666667
2025-2026,8,669,Ndoye,NFO,Midfielder,-0.06666666666666667,0,-0.06666666666666667,0.06666666666666667
2025-2026,8,111,Pinnock,BRE,Defender,0.06333333333333334,0,0.06333333333333334,0.06333333333333334
2025-2026,8,541,Reinildo,SUN,Defender,0.06,0,0.06,0.06
2025-2026,8,732,Uche,CRY,Forward,0.056666666666666664,0,0.056666666666666664,0.056666666666666664
2025-2026,8,637,Toti,WOL,Defender,0.056666666666666664,0,0.056666666666666664,0.056666666666666664
2025-2026,8,713,A.Jimenez,BOU,Defender,0.9433333333333334,1,-0.05666666666666664,0.05666666666666664
2025-2026,8,660,Stach,LEE,Midfielder,2.0566666666666666,2,0.05666666666666664,0.05666666666666664
2025-2026,8,561,Mayenda,SUN,Forward,0.95,1,-0.050000000000000044,0.050000000000000044
2025-2026,8,218,Barnes,BUR,Forward,1.05,1,0.050000000000000044,0.050000000000000044
2025-2026,8,634,Mosquera,WOL,Defender,0.05,0,0.05,0.05
2025-2026,8,149,Igor,WHU,Defender,0.04666666666666667,0,0.04666666666666667,0.04666666666666667
2025-2026,8,624,Bowen,WHU,Forward,1.9566666666666668,2,-0.043333333333333224,0.043333333333333224
2025-2026,8,526,Igor Jesus,NFO,Forward,0.96,1,-0.040000000000000036,0.040000000000000036
2025-2026,8,631,Agbadou,WOL,Defender,0.04,0,0.04,0.04
2025-2026,8,431,Bayindir,MUN,Goalkeeper,0.04,0,0.04,0.04
2025-2026,8,427,Reijnders,MCI,Midfielder,1.0333333333333334,1,0.03333333333333344,0.03333333333333344
2025-2026,8,450,Cunha,MUN,Midfielder,2.026666666666667,2,0.02666666666666684,0.02666666666666684
2025-2026,8,516,Hudson-Odoi,NFO,Midfielder,0.9733333333333334,1,-0.026666666666666616,0.026666666666666616
2025-2026,8,330,Berge,FUL,Midfielder,1.9766666666666666,2,-0.023333333333333428,0.023333333333333428
2025-2026,8,487,Barnes,NEW,Midfielder,1.02,1,0.020000000000000018,0.020000000000000018
2025-2026,8,662,Mosquera,ARS,Defender,0.02,0,0.02,0.02
2025-2026,8,426,McAtee,NFO,Midfielder,0.02,0,0.02,0.02
2025-2026,8,644,Bellegarde,WOL,Midfielder,0.016666666666666666,0,0.016666666666666666,0.016666666666666666
2025-2026,8,199,Worrall,BUR,Defender,0.016666666666666666,0,0.016666666666666666,0.016666666666666666
2025-2026,8,696,Kalimuendo,NFO,Forward,0.016666666666666666,0,0.016666666666666666,0.016666666666666666
2025-2026,8,440,Dalot,MUN,Defender,3.9833333333333334,4,-0.016666666666666607,0.016666666666666607
2025-2026,8,580,Johnson,TOT,Midfielder,1.0133333333333334,1,0.01333333333333342,0.01333333333333342
2025-2026,8,270,Hughes,CRY,Midfielder,0.013333333333333334,0,0.013333333333333334,0.013333333333333334
2025-2026,8,389,Elliott,AVL,Midfielder,0.013333333333333334,0,0.013333333333333334,0.013333333333333334
2025-2026,8,735,Traoré,SUN,Midfielder,2.986666666666667,3,-0.013333333333333197,0.013333333333333197
2025-2026,8,325,Smith Rowe,FUL,Midfielder,1.01,1,0.010000000000000009,0.010000000000000009
2025-2026,8,724,Geertruida,SUN,Defender,0.99,1,-0.010000000000000009,0.010000000000000009
2025-2026,8,52,J.Ramsey,NEW,Midfielder,1.01,1,0.010000000000000009,0.010000000000000009
2025-2026,8,388,C.Jones,LIV,Midfielder,1.01,1,0.010000000000000009,0.010000000000000009
2025-2026,8,25,Nwaneri,ARS,Midfielder,0.01,0,0.01,0.01
2025-2026,8,294,Coleman,EVE,Defender,0.01,0,0.01,0.01
2025-2026,8,458,Mainoo,MUN,Midfielder,0.9933333333333333,1,-0.00666666666666671,0.00666666666666671
2025-2026,8,109,Henry,BRE,Defender,0.006666666666666667,0,0.006666666666666667,0.006666666666666667
2025-2026,8,570,Danso,TOT,Defender,0.006666666666666667,0,0.006666666666666667,0.006666666666666667
2025-2026,8,707,Dibling,EVE,Midfielder,0.006666666666666667,0,0.006666666666666667,0.006666666666666667
2025-2026,8,619,L.Guilherme,WHU,Midfielder,0.006666666666666667,0,0.006666666666666667,0.006666666666666667
2025-2026,8,721,Milosavljević,BOU,Defender,0.006666666666666667,0,0.006666666666666667,0.006666666666666667
2025-2026,8,500,Osula,NEW,Forward,1.0066666666666666,1,0.006666666666666599,0.006666666666666599
2025-2026,8,609,Todibo,WHU,Defender,1.0066666666666666,1,0.006666666666666599,0.006666666666666599
2025-2026,8,608,Scarles,WHU,Defender,1.0066666666666666,1,0.006666666666666599,0.006666666666666599
2025-2026,8,88,Cook,BOU,Midfielder,1.0033333333333334,1,0.0033333333333334103,0.0033333333333334103
2025-2026,8,573,Spence,TOT,Defender,1.0033333333333334,1,0.0033333333333334103,0.0033333333333334103
2025-2026,8,717,Xavi,TOT,Midfielder,1.9966666666666666,2,-0.0033333333333334103,0.0033333333333334103
2025-2026,8,706,Justin,LEE,Defender,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,8,522,Yates,NFO,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,8,207,Hannibal,BUR,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,8,392,Endo,LIV,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,8,276,Devenny,CRY,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,8,718,S.Magassa,WHU,Midfielder,0.0033333333333333335,0,0.0033333333333333335,0.0033333333333333335
2025-2026,8,358,Tanaka,LEE,Midfielder,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,8,506,Murillo,NFO,Defender,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,8,726,Kolo Muani,TOT,Forward,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,8,417,Cherki,MCI,Midfielder,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,8,365,Nmecha,LEE,Forward,0.9966666666666667,1,-0.0033333333333332993,0.0033333333333332993
2025-2026,8,104,Eyestone,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,134,Trevitt,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,133,Peart-Harris,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,132,Maghoma,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,131,Konak,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,130,Donovan,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,127,Nunes,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,125,Janelt,BRE,Midfielder,1.0,1,0.0,0.0
2025-2026,8,578,Vuskovic,TOT,Defender,0.0,0,0.0,0.0
2025-2026,8,577,Takai,TOT,Defender,0.0,0,0.0,0.0
2025-2026,8,576,Phillips,TOT,Defender,0.0,0,0.0,0.0
2025-2026,8,572,Dragusin,TOT,Defender,0.0,0,0.0,0.0
2025-2026,8,123,Carvalho,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,122,Milambo,BRE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,150,Lamptey,BHA,Defender,0.0,0,0.0,0.0
2025-2026,8,147,Estupiñan,BHA,Defender,0.0,0,0.0,0.0
2025-2026,8,143,Boscagli,BHA,Defender,0.0,0,0.0,0.0
2025-2026,8,142,Scherpen,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,141,Rushworth,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,140,McGill,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,571,Davies,TOT,Defender,0.0,0,0.0,0.0
2025-2026,8,135,Wissa,NEW,Forward,0.0,0,0.0,0.0
2025-2026,8,587,Bissouma,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,614,Ward-Prowse,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,611,Casey,WHU,Defender,0.0,0,0.0,0.0
2025-2026,8,607,N.Aguerd,WHU,Defender,0.0,0,0.0,0.0
2025-2026,8,604,Emerson,WHU,Defender,0.0,0,0.0,0.0
2025-2026,8,91,Sinisterra,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,89,Philip,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,118,Meghoma,BRE,Defender,0.0,0,0.0,0.0
2025-2026,8,117,Ji-soo,BRE,Defender,0.0,0,0.0,0.0
2025-2026,8,115,Fredrick,BRE,Defender,0.0,0,0.0,0.0
2025-2026,8,114,Arthur,BRE,Defender,0.0,0,0.0,0.0
2025-2026,8,105,Valdimarsson,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,602,Hegyi,WHU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,601,Foderingham,WHU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,630,King,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,629,Bentley,WOL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,595,Olusesi,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,594,Min-hyeok,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,592,Moore,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,591,Gray,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,590,Bryan,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,589,Solomon,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,599,Scarlett,TOT,Forward,0.0,0,0.0,0.0
2025-2026,8,112,Roerslev,BRE,Defender,0.0,0,0.0,0.0
2025-2026,8,562,Abdullahi,SUN,Forward,0.0,0,0.0,0.0
2025-2026,8,280,Ozoh,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,8,311,Beto,EVE,Forward,2.0,2,0.0,0.0
2025-2026,8,309,Metcalfe,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,308,Heath,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,307,Ebere,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,306,Bates,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,305,Armstrong,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,300,McNeil,EVE,Midfielder,1.0,1,0.0,0.0
2025-2026,8,550,Poveda,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,596,Solanke,TOT,Forward,0.0,0,0.0,0.0
2025-2026,8,546,Aleksić,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,545,Roberts,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,544,Diarra,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,542,Seelt,SUN,Defender,0.0,0,0.0,0.0
2025-2026,8,540,Pembele,SUN,Defender,0.0,0,0.0,0.0
2025-2026,8,138,Steele,BHA,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,137,Morgan,BRE,Forward,0.0,0,0.0,0.0
2025-2026,8,165,Sima,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,8,164,O'Riley,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,8,163,Hinshelwood,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,8,161,Enciso,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,8,548,Mundle,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,598,Lankshear,TOT,Forward,0.0,0,0.0,0.0
2025-2026,8,98,Enes Ünal,BOU,Forward,0.0,0,0.0,0.0
2025-2026,8,359,Crew,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,357,Ramazani,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,356,Gruev,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,355,Greenwood,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,351,Gnonto,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,349,Schmidt,LEE,Defender,0.0,0,0.0,0.0
2025-2026,8,559,Triantis,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,558,Matete,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,557,H.Jones,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,563,Luís Hemir,SUN,Forward,0.0,0,0.0,0.0
2025-2026,8,555,Browne,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,554,Ba,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,583,Kulusevski,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,581,Maddison,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,579,Son,TOT,Midfielder,0.0,0,0.0,0.0
2025-2026,8,538,Johnson,SUN,Defender,0.0,0,0.0,0.0
2025-2026,8,537,Huggins,SUN,Defender,0.0,0,0.0,0.0
2025-2026,8,536,Hjelde,SUN,Defender,0.0,0,0.0,0.0
2025-2026,8,567,Kinsky,TOT,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,566,Austin,TOT,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,564,Rusyn,SUN,Forward,0.0,0,0.0,0.0
2025-2026,8,556,Ekwah,SUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,702,Burrowes,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,701,Rowe,AVL,Defender,0.0,0,0.0,0.0
2025-2026,8,700,Dowman,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,8,715,John,NFO,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,35,Marschall,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,34,Gauci,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,323,Amissah,FUL,Defender,0.0,0,0.0,0.0
2025-2026,8,65,Redmond,AVL,Forward,0.0,0,0.0,0.0
2025-2026,8,63,Young,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,62,Jimoh-Aloba,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,99,Adu-Adjei,BOU,Forward,0.0,0,0.0,0.0
2025-2026,8,60,Broggio,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,667,Aznou,EVE,Defender,0.0,0,0.0,0.0
2025-2026,8,665,Perri,LEE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,664,Lecomte,FUL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,692,Leoni,LIV,Defender,0.0,0,0.0,0.0
2025-2026,8,741,Gray,LEE,Forward,0.0,0,0.0,0.0
2025-2026,8,740,Mfuni,MCI,Defender,0.0,0,0.0,0.0
2025-2026,8,739,Mukasa,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,8,738,Fabianski,WHU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,737,Kusi-Asare,FUL,Forward,0.0,0,0.0,0.0
2025-2026,8,11,White,ARS,Defender,0.0,0,0.0,0.0
2025-2026,8,61,Dendoncker,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,315,Benda,FUL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,313,Sherif,EVE,Forward,0.0,0,0.0,0.0
2025-2026,8,312,Y.Chermiti,EVE,Forward,0.0,0,0.0,0.0
2025-2026,8,340,Cairns,LEE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,4,Setford,ARS,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,3,Hein,ARS,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,45,Sousa,AVL,Defender,0.0,0,0.0,0.0
2025-2026,8,711,Harriman-Annous,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,8,710,Patterson,AVL,Defender,0.0,0,0.0,0.0
2025-2026,8,723,Canvot,CRY,Defender,0.0,0,0.0,0.0
2025-2026,8,265,Kporha,CRY,Defender,0.0,0,0.0,0.0
2025-2026,8,703,Proctor,AVL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,290,Branthwaite,EVE,Defender,0.0,0,0.0,0.0
2025-2026,8,289,Tyrer,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,288,Travers,EVE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,18,Madueke,ARS,Midfielder,0.0,0,0.0,0.0
2025-2026,8,15,Nichols,ARS,Defender,0.0,0,0.0,0.0
2025-2026,8,14,Kacurri,ARS,Defender,0.0,0,0.0,0.0
2025-2026,8,13,Clarke,ARS,Defender,0.0,0,0.0,0.0
2025-2026,8,298,Welch,EVE,Defender,0.0,0,0.0,0.0
2025-2026,8,297,Dixon,EVE,Defender,0.0,0,0.0,0.0
2025-2026,8,705,Campbell,EVE,Defender,0.0,0,0.0,0.0
2025-2026,8,704,Onyango,EVE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,264,Holding,CRY,Defender,0.0,0,0.0,0.0
2025-2026,8,655,Fábio Silva,WOL,Forward,0.0,0,0.0,0.0
2025-2026,8,653,Hodge,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,652,Gonzalez,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,57,Dobbin,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,56,Barrenechea,AVL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,80,Soler,BOU,Defender,0.0,0,0.0,0.0
2025-2026,8,79,Mepham,BOU,Defender,0.0,0,0.0,0.0
2025-2026,8,78,J.Araujo,BOU,Defender,0.0,0,0.0,0.0
2025-2026,8,628,José Sá,WOL,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,622,Orford,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,620,Earthy,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,2,Arrizabalaga,ARS,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,617,Cornet,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,616,Álvarez,WHU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,647,Guedes,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,641,Pond,WOL,Defender,0.0,0,0.0,0.0
2025-2026,8,640,Pedro Lima,WOL,Defender,0.0,0,0.0,0.0
2025-2026,8,639,Meupiyou,WOL,Defender,0.0,0,0.0,0.0
2025-2026,8,75,Akinmboni,BOU,Defender,0.0,0,0.0,0.0
2025-2026,8,73,Smith,BOU,Defender,0.0,0,0.0,0.0
2025-2026,8,103,Cox,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,102,Balcombe,BRE,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,159,March,BHA,Midfielder,0.0,0,0.0,0.0
2025-2026,8,618,G.Rodriguez,WHU,Midfielder,1.0,1,0.0,0.0
2025-2026,8,76,Bevan,BOU,Defender,0.0,0,0.0,0.0
2025-2026,8,651,Edozie,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,650,Chirewa,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,649,B.Traore,WOL,Midfielder,0.0,0,0.0,0.0
2025-2026,8,679,Hermansen,WHU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,678,Masuaku,SUN,Defender,0.0,0,0.0,0.0
2025-2026,8,675,Gunn,NFO,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,674,Ramsdale,NEW,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,671,Wilson,WHU,Forward,0.0,0,0.0,0.0
2025-2026,8,43,Alex Moreno,AVL,Defender,0.0,0,0.0,0.0
2025-2026,8,42,A.García,AVL,Defender,0.0,0,0.0,0.0
2025-2026,8,656,Kalajdžić,WOL,Forward,0.0,0,0.0,0.0
2025-2026,8,70,Paulsen,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,69,McKenna,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,68,Dennis,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,66,Neto,BOU,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,96,Winterburn,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,95,Silcott-Duberry,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,94,Sadi,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,93,H.Traorè,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,92,Faivre,BOU,Midfielder,0.0,0,0.0,0.0
2025-2026,8,658,Fraser,WOL,Forward,0.0,0,0.0,0.0
2025-2026,8,657,Chiwome,WOL,Forward,0.0,0,0.0,0.0
2025-2026,8,71,Zabarnyi,BOU,Defender,0.0,0,0.0,0.0
2025-2026,8,400,Ortega Moreno,MCI,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,399,Ederson M.,MCI,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,398,Danns,LIV,Forward,0.0,0,0.0,0.0
2025-2026,8,397,Darwin,LIV,Forward,0.0,0,0.0,0.0
2025-2026,8,396,Nyoni,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,8,219,Obafemi,BUR,Forward,0.0,0,0.0,0.0
2025-2026,8,216,Amdouni,BUR,Forward,0.0,0,0.0,0.0
2025-2026,8,247,D.Essugo,CHE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,245,Mudryk,CHE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,274,Agbinone,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,8,539,O'Nien,SUN,Defender,0.0,0,0.0,0.0
2025-2026,8,268,Doucouré,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,8,363,Bamford,LEE,Forward,0.0,0,0.0,0.0
2025-2026,8,361,Gyabi,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,360,Gelhardt,LEE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,383,Luis Díaz,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,8,380,Ramsay,LIV,Defender,0.0,0,0.0,0.0
2025-2026,8,235,Palmer,CHE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,234,Anselmino,CHE,Defender,0.0,0,0.0,0.0
2025-2026,8,263,Clyne,CRY,Defender,0.0,0,0.0,0.0
2025-2026,8,262,Chadi Riad,CRY,Defender,0.0,0,0.0,0.0
2025-2026,8,259,Sosa,CRY,Defender,0.0,0,0.0,0.0
2025-2026,8,269,Esse,CRY,Midfielder,0.0,0,0.0,0.0
2025-2026,8,451,Rashford,MUN,Midfielder,0.0,0,0.0,0.0
2025-2026,8,448,Malacia,MUN,Defender,0.0,0,0.0,0.0
2025-2026,8,243,George,CHE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,240,Nkunku,CHE,Midfielder,0.0,0,0.0,0.0
2025-2026,8,395,Morton,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,8,394,McConnell,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,8,393,Bajcetic,LIV,Midfielder,0.0,0,0.0,0.0
2025-2026,8,422,Kovačić,MCI,Midfielder,1.0,1,0.0,0.0
2025-2026,8,420,Gündoğan,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,8,413,Marmoush,MCI,Midfielder,0.0,0,0.0,0.0
2025-2026,8,412,Vitor Reis,MCI,Defender,0.0,0,0.0,0.0
2025-2026,8,401,Bettinelli,MCI,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,439,D.Leon,MUN,Defender,0.0,0,0.0,0.0
2025-2026,8,438,Mazraoui,MUN,Defender,0.0,0,0.0,0.0
2025-2026,8,437,Martinez,MUN,Defender,0.0,0,0.0,0.0
2025-2026,8,435,Mee,MUN,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,434,Heaton,MUN,Goalkeeper,0.0,0,0.0,0.0
2025-2026,8,378,Nallo,LIV,Defender,0.0,0,0.0,0.0
2025-2026,8,377,Tsimikas,LIV,Defender,0.0,0,0.0,0.0
2025-2026,8,376,Gomez,LIV,Defender,0.0,0,0.0,0.0
2025-2026,8,406,Khusanov,MCI,Defender,0.0,0,0.0,0.0
2025-2026,8,404,Akanji,MCI,Defender,0.0,0,0.0,0.0
